id,onset,tkr,duration,class,vola_t_5,vola_t_10,vola_t_15,vola_t_20,vola_t_30,vola_ratio,momentum_t-5,momentum_t-10,momentum_t-15,momentum_t-20,momentum_t-30,max_drawdown_t-5,max_drawdown_t-10,max_drawdown_t-15,max_drawdown_t-20,max_drawdown_t-30,onset_return,intra_day_range,p-onset,max_panic_t-5,max_panic_t-10,max_panic_t-15,max_panic_t-20,max_panic_t-30,mean_panic_onset,asset_panic_t-5,asset_panic_t-10,asset_panic_t-15,asset_panic_t-20,asset_panic_t-30,asset_correl_t-10,asset_correl_t-15,asset_correl_t-20,asset_correl_t-30,^VIX,GPR,BAA10Y,T10Y2Y
23,2013-09-12,GC=F,15,1,0.010560771714830709,0.009952963122980576,0.011213099689314682,0.01105289754302772,0.0108677451733855,0.9554754012437716,-0.01888355882303485,-0.040731039544954155,-0.00672267871444005,0.03180788327378694,0.02969080333606134,-0.016512852327495553,-0.03883014488085801,-0.039912679252643746,-0.039912679252643746,-0.039912679252643746,-2.48685936033778,0.028262157919380193,0.1392663608286959,0.0953241397149892,0.0953241397149892,0.0953241397149892,0.1245303328524294,0.1245303328524294,0.038849792434124085,0.020454933630344483,0.019393888070605325,0.028362516653261945,0.03361343531218574,0.031020767142389504,0.08419491981842563,0.05393128413106237,0.027505020823848474,0.060291410995030936,14.289999961853027,76.3,2.61,2.47
24,2020-02-27,GC=F,36,1,0.013975952563338067,0.00962896473556258,0.008184200875902554,0.008685506713844325,0.007452840131910364,1.6091119405919057,0.020016064706469407,0.0464271203304385,0.05618326393479721,0.04413033759941831,0.05747408634746641,-0.019373369971944387,-0.019373369971944387,-0.019373369971944387,-0.02090304741770599,-0.02090304741770599,0.0,0.011890243902439025,0.0273332851594632,0.1258430322568852,0.1258430322568852,0.1258430322568852,0.1258430322568852,0.1258430322568852,0.15085789923453238,0.04199534440485413,0.023762697423899352,0.01673272911626546,0.013485676539479642,0.009908438931135832,0.22900408594458557,0.1664263649095085,0.15890402070872275,0.12349393346709496,39.15999984741211,63.97,2.27,0.19
25,2020-08-07,GC=F,8,1,0.006108237027978495,0.0074509125944911825,0.0065315481818867495,0.007216611394310872,0.007448507403247709,0.8464134611424207,0.054698369904821506,0.0824707206430814,0.1315070782946572,0.13122913837593247,0.14996735976263176,0.0,-0.005733274211351391,-0.005733274211351391,-0.007011191934976124,-0.01104297201791693,-2.03867729685859,0.022585953417978016,0.1374765125519615,0.0496317027516965,0.0496317027516965,0.0496317027516965,0.0496317027516965,0.0496317027516965,0.03895532544069667,0.05603240332003844,0.03404430015902192,0.029921749674368833,0.030539341020532292,0.03455393553052588,-0.013666062507913156,-0.028088019357155887,0.0211396276528449,0.038363944686475006,22.209999084472656,43.82,2.57,0.44
26,2022-03-04,GC=F,4,1,0.01677891024449749,0.012323125071069098,0.01081090906216212,0.009474053593368809,0.009465547545130867,1.7710381389695307,0.0048193117389199016,0.0337518625886861,0.0526437727128542,0.0669124818666332,0.0483482901701458,-0.011068780750497331,-0.020050894018732057,-0.020050894018732057,-0.020050894018732057,-0.03659520081215928,1.5745908688366,0.017963487490044748,0.1128045484336189,0.1080429364891421,0.1080429364891421,0.1080429364891421,0.1080429364891421,0.1080429364891421,0.2876240655106841,0.20134653510585143,0.1389447727101702,0.10238383116800254,0.09857754845873631,0.09434706016005771,0.15300750994255874,0.11541256366792157,0.1045404356546003,0.060026245381539105,31.979999542236328,350.07,2.31,0.24
27,2025-04-03,GC=F,36,1,0.005591330771149782,0.006496283391025411,0.006466433078697003,0.006397191269513242,0.008242626093830745,0.8740290129820087,0.0386361532697543,0.033683032430219,0.06608747591441361,0.07421817396970079,0.0728128389140193,-0.0012489260994595908,-0.00884865208675989,-0.00884865208675989,-0.00884865208675989,-0.03768779714239767,-1.37570201865,0.037100388228527605,0.019001886808586,0.0143765359024534,0.0143765359024534,0.0220589695500935,0.0220589695500935,0.1435438117360231,0.16342033212097454,0.009130729097866854,0.00984770989192981,0.012996133983072268,0.01672546459145772,0.018998710060928906,-0.05917927622280065,-0.026250942308748842,-0.030427841521191733,0.012611754736200822,30.020000457763672,97.94,1.89,0.35
28,2025-10-08,GC=F,14,1,0.008962664289386905,0.009136748408613386,0.009493322680392038,0.008438967229060332,0.0082728686397282,1.0620570084124958,0.0347465164519661,0.05054445437475451,0.07509892324268902,0.08753732964974753,0.16438748738275574,-0.007188118636877849,-0.007188118636877849,-0.012828651205417652,-0.012828651205417652,-0.012828651205417652,1.66339949075202,0.015334009163621072,0.0504562590024791,0.0383972464411941,0.05074064222997,0.05074064222997,0.05074064222997,0.0780505952166346,0.013373092013129497,0.015428716161656485,0.027777012332688873,0.02079905655719153,0.017414246973723662,0.014743631850604236,-0.0748892685500736,-0.04872988950899485,-0.02474465252007493,-0.044206497498688824,16.299999237060547,83.78,1.68,0.55
29,2025-12-29,GC=F,72,1,0.007177525600198715,0.006519571403879775,0.00775992278696079,0.007959034403617166,0.00879264725192291,0.9018085908683501,0.042764131719455,0.055286034464816905,0.0726332024307685,0.0837589252565086,0.0743916930817099,-0.000490699368048908,-0.001840138010350767,-0.006100241550233032,-0.012431229084807538,-0.031144738442577702,-4.60879817388294,0.012462116743369266,0.729321122681925,0.0246985125986211,0.0246985125986211,0.0293588843618401,0.0293588843618401,0.6011910618939936,0.22914872887900523,0.021115679302596658,0.015001045070383875,0.014531530744578965,0.013032303882104386,0.020828571619904424,0.17361744783837615,0.18222248120413007,0.16400439438369882,0.12579103635001498,14.199999809265137,62.95,1.76,0.67
30,2026-06-01,GC=F,37,1,0.011072136672396506,0.011879709997061273,0.01002237702356553,0.012305126034555181,0.012485196694763445,0.8997987213868268,0.0045493514408821,-0.025459798827319403,-0.03008764642341431,-0.011814636110663104,-0.0481373289322396,-0.016257465162574647,-0.023771853314552893,-0.05781287772001076,-0.05781287772001076,-0.08442442552117857,-1.88811795292179,0.020490637966833276,0.1498087925335194,0.0500890717519295,0.4285741580584088,0.6407226093207697,0.9393979655147262,0.9393979655147262,0.03870855691457777,0.029078055899104976,0.07961921481423598,0.09026169763203674,0.104479350643869,0.12525830485365186,0.16515136617528772,0.1826810057496148,0.1043252238441674,0.038265884744021116,16.049999237060547,152.68,1.54,0.42
31,2004-04-20,HG=F,2,0,0.019628832948937996,0.018395340429111093,0.0160415055187565,0.01456029266598367,0.017612211495147585,1.3481070332326253,0.0532958972037231,0.011764865298518206,0.011395137974816411,-0.008008719957882406,0.0221738356113071,-0.006523392284752627,-0.027128871707899016,-0.05835159730877426,-0.05835159730877426,-0.0638143170448543,-3.7993394851218403,0.009111590301668287,0.2074507809466626,0.0906664826750884,0.0906664826750884,0.0906664826750884,0.0906664826750884,0.5387234040365747,0.0668250405031475,0.10234521109619074,0.062169910647280315,0.0507331400496238,0.06254609146303838,0.06448457789759196,0.16699852147328806,0.11604644069631724,0.05641851347732182,0.11429892538815806,16.670000076293945,144.69,2.1,2.32
32,2004-10-13,HG=F,1,0,0.015884290007451025,0.011349230389120224,0.01263059947397334,0.012422939484901375,0.01299592865821876,1.2786257251559918,0.0332371997610015,0.0529971619846402,0.0798419262166678,0.12833399608500518,0.14093261364299553,-0.013912496579862488,-0.013912496579862488,-0.013912496579862488,-0.013912496579862488,-0.031615959601731136,-11.66652632881649,0.02706889891365595,0.999999914671511,0.019552742688112,0.019552742688112,0.0273209476718097,0.0273209476718097,0.0273209476718097,0.18060401605232787,0.022582110811465782,0.04011988506686027,0.03138358382017357,0.028002998890668963,0.024408161164003305,0.12718134298728145,0.07651712178039835,0.0904883783473124,0.09054048926834735,15.420000076293944,95.64,2.12,1.56
33,2004-10-29,HG=F,1,0,0.015357473668336341,0.017788558021335003,0.03433754372162137,0.03023393547969173,0.026086659833089054,0.5079548336885228,-0.0473690939333548,-0.014996282536830503,-0.1302955082323055,-0.1073465548881562,-0.03169893668004302,-0.03970975746485028,-0.04626468530014338,-0.1465897244263109,-0.1465897244263109,-0.1465897244263109,6.91253343270955,0.06567719857543347,0.9488651565010728,0.0617768245936512,0.8360724516998811,0.999999914671511,0.999999914671511,0.999999914671511,0.18196285605906334,0.04239346655886691,0.060010830400583734,0.06755932010433613,0.05469167758296284,0.048126989715458,-0.011603724917807095,0.0035980057999804574,0.008617381771813157,0.032916348016217234,16.270000457763672,113.72,2.09,1.49
34,2005-01-03,HG=F,2,0,0.025049533581572764,0.018644123391634734,0.016553010395344844,0.017064383957211982,0.016755553689516034,1.4679424492781639,0.008102653826169301,0.015246806358386204,0.0779433847459413,0.013200406557706906,0.034551092875201694,-0.03889793273705766,-0.03889793273705766,-0.03889793273705766,-0.04279754413937453,-0.07591537477887023,2.42496371265693,0.01575323214849637,0.0676759066129004,0.1592204675175165,0.1592204675175165,0.1592204675175165,0.1592204675175165,0.1592204675175165,0.026753817333935715,0.021435463634057652,0.02629389799931206,0.03161791513684626,0.031143562273292815,0.03261339379191393,-0.01163112280294214,0.11072241753585794,0.15548504829048002,0.12400183502593487,14.079999923706056,141.9,1.86,1.13
35,2005-05-26,HG=F,2,0,0.008140716112257574,0.015448688049282537,0.01291400212760204,0.0135039207488939,0.014106780911598973,0.6028409277301466,0.0420763788454342,0.030884132696450795,0.0468626919804332,0.0315588476513701,0.011511419769916997,0.0,-0.03231293427254034,-0.04658174948902605,-0.05040054081863665,-0.06229396712966817,5.41015911653433,0.01858734329683712,0.364197422132377,0.0091465995630985,0.0322748184285379,0.0322748184285379,0.0322748184285379,0.0322748184285379,0.09179423258883447,0.04691243904949137,0.028388681777613323,0.02043153508128049,0.017417836587213117,0.015198409971741636,0.3392141901447183,0.24809209544300945,0.21353742227960543,0.25150568893064945,12.239999771118164,133.25,1.91,0.44
36,2005-11-29,HG=F,1,0,0.016710797590647468,0.012033141646406974,0.011419597276250096,0.011980922737033793,0.012658072112723037,1.3947838540844046,0.06343823802966639,0.1038326451157768,0.1348429138633956,0.11973450250270751,0.1587484120075347,-0.00952380087370197,-0.00952380087370197,-0.00952380087370197,-0.00952380087370197,-0.03658537841164655,-6.6130068014927,0.020828238482150496,0.9292704009225738,0.021432816926619,0.021432816926619,0.021432816926619,0.021432816926619,0.0499055367592136,0.1389201158914661,0.008742938077652588,0.012264949993672326,0.010713831619713215,0.011446383587426653,0.012496012586049047,-0.17506821189882973,-0.1105711348824837,-0.03291669973013213,0.08280603336568924,11.890000343322754,60.58,1.88,0.08
37,2006-04-21,HG=F,52,1,0.015591902613471233,0.01337603164903604,0.014089934856917327,0.013920505414860328,0.014322285133525726,1.1200672783638062,0.08310509473761969,0.1541506668669092,0.2135274885634684,0.26595848789866705,0.34449524560274597,-0.00016344026083103813,-0.0022417492164433783,-0.006191359600169144,-0.0070168099440623966,-0.014774102166338232,5.7665618051926595,0.05449508955341219,0.578592087911932,0.086898402063999,0.086898402063999,0.086898402063999,0.086898402063999,0.1103882890783183,0.20427915401528143,0.044437827552343365,0.029514538167590903,0.025368710807474493,0.021442180630988204,0.024581230855018014,0.32620613099801404,0.32640010590343255,0.20628490632287796,0.15428871906401004,11.59000015258789,71.95,1.7,0.11
